id,Understandable,Natural,Maintains Context,Engaging,Uses Knowledge,Overall,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
0_Argmax Decoding,0.6666666666666666,3.0,1.0,2.333333333333333,0.0,3.333333333333333,-3.1607255935668945,-3.819899320602417,[0.5402583479881287],[0.5037633776664734],[0.5213730335235596],[0.4],[0.2222222222222222],[0.285714281122449],[0.0],[0.0],[0.0],[0.25],[0.1388888888888889],[0.17857142397959197],[0.18073075250108744],[1.2183324802375697e-231],[0.12004748663640918],0.4141731256476665,0.30467971306720854,0.47741620566027965,0.9460926778853467,0.5760628655376117
0_Nucleus Decoding (p = 0.3),0.3333333333333333,2.333333333333333,1.6666666666666667,2.6666666666666665,0.0,2.6666666666666665,-3.748258829116821,-3.983873844146729,[0.46397674083709717],[0.46673333644866943],[0.4653509259223938],[0.2916666666666667],[0.19444444444444445],[0.2333333285333334],[0.0],[0.0],[0.0],[0.20833333333333334],[0.1388888888888889],[0.16666666186666684],[0.12755102040816327],[1.1988328686372911e-231],[0.09430579630488034],0.0378747167508152,0.30917612908225,0.16809315638579747,0.7339340836794843,0.40373445638251065
0_Nucleus Decoding (p = 0.5),0.6666666666666666,2.333333333333333,1.3333333333333333,1.3333333333333333,0.0,2.0,-3.314568996429444,-4.385847091674805,[0.5103451609611511],[0.42122116684913635],[0.46151986718177795],[0.16666666666666666],[0.05555555555555555],[0.0833333295833335],[0.0],[0.0],[0.0],[0.16666666666666666],[0.05555555555555555],[0.0833333295833335],[0.06684491978609625],[1.2395288183339461e-231],[-0.07527590004404194],0.4187083748444997,0.03410225550210608,0.33447126332191107,0.8126864855933504,0.39375333480578917
0_Nucleus Decoding (p = 0.7),0.3333333333333333,3.0,1.3333333333333333,2.333333333333333,0.0,3.0,-3.0362706184387207,-3.667796850204468,[0.5609909296035767],[0.5452542901039124],[0.5530106425285339],[0.34782608695652173],[0.2222222222222222],[0.2711864359207125],[0.0],[0.0],[0.0],[0.34782608695652173],[0.2222222222222222],[0.2711864359207125],[0.16378865979381443],[1.184298875206812e-231],[0.12992694703519458],0.0949480993892842,0.24063610969136842,0.24535649694273917,0.9250697659994878,0.47035412421119843
0_New Human Generated,1.0,3.0,2.6666666666666665,2.6666666666666665,0.6666666666666666,4.666666666666667,-3.566513538360596,-5.0160908699035645,[0.5314428806304932],[0.5202409625053406],[0.5257822275161743],[0.30434782608695654],[0.19444444444444445],[0.2372881308359668],[0.0],[0.0],[0.0],[0.21739130434782608],[0.1388888888888889],[0.16949152066647527],[0.14322916666666669],[1.1640469867513693e-231],[-0.02246242196749515],0.2816097483265025,0.3506833241663141,0.36709387611437433,0.7820956231075833,0.49995760779609055
1_Argmax Decoding,1.0,2.6666666666666665,2.6666666666666665,2.0,0.0,3.6666666666666665,-1.9707502126693728,-2.8309578895568848,[0.587658166885376],[0.49366849660873413],[0.5365784764289856],[0.3333333333333333],[0.125],[0.18181817785123974],[0.16666666666666666],[0.05405405405405406],[0.08163264936276568],[0.3333333333333333],[0.125],[0.18181817785123974],[0.16571641711514892],[1.1200407237786664e-231],[0.01942125405081585],0.0408125022561479,0.8145475168985548,0.3775249804324093,0.9012406099190048,0.6977710357499896
1_Nucleus Decoding (p = 0.3),1.0,2.333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.0,-1.828174352645874,-2.1863553524017334,[0.4893120229244232],[0.3791569769382477],[0.4272485673427582],[0.75],[0.1875],[0.2999999968],[0.125],[0.02702702702702703],[0.04444444152098785],[0.75],[0.1875],[0.2999999968],[0.2151948051948052],[1.2882297539194154e-231],[-0.061396422253828575],0.8588644221440214,0.020276532014998513,0.9162989313863281,0.8731209948294375,0.6032321527435881
1_Nucleus Decoding (p = 0.5),0.0,1.0,1.0,1.0,0.0,1.0,-3.1989166736602783,-3.50175404548645,[0.5091027021408081],[0.47001582384109497],[0.48877909779548645],[0.17391304347826086],[0.125],[0.1454545405884299],[0.03125],[0.02702702702702703],[0.028985502272632652],[0.17391304347826086],[0.125],[0.1454545405884299],[0.13104217980295568],[1.0446550074992694e-231],[-0.01893584819117433],0.2594381187539595,0.06831466220773383,0.41456411675503124,0.4742082039433946,0.3190289943020532
1_Nucleus Decoding (p = 0.7),0.6666666666666666,2.333333333333333,1.6666666666666667,1.6666666666666667,0.0,2.0,-3.873267412185669,-4.773290157318115,[0.5103424787521362],[0.47764745354652405],[0.4934540092945099],[0.3],[0.1875],[0.23076922603550304],[0.0],[0.0],[0.0],[0.2],[0.125],[0.1538461491124262],[0.1226577587556762],[1.1896457329133973e-231],[-0.02945665386240992],0.1158121013107192,0.08196500476801848,0.08775495399954425,0.41067863480276595,0.1934661978567762
1_New Human Generated,1.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.3333333333333333,3.6666666666666665,-1.7430880069732666,-2.876317024230957,[0.5929640531539917],[0.493121862411499],[0.5384538173675537],[0.4],[0.1875],[0.25531914459031246],[0.125],[0.05405405405405406],[0.07547169389818464],[0.4],[0.1875],[0.25531914459031246],[0.15050273641338935],[1.1484186507842885e-231],[-0.04682301927594956],0.5229468681741688,0.8648752474968973,0.7427192215533011,0.6851540468424384,0.7642495052975455
2_Argmax Decoding,1.0,2.333333333333333,2.333333333333333,2.0,0.6666666666666666,3.333333333333333,-1.9793723821640008,-2.905078887939453,[0.4853297770023346],[0.46585822105407715],[0.47539472579956055],[0.3888888888888889],[0.1891891891891892],[0.25454545014214885],[0.08333333333333333],[0.047619047619047616],[0.060606055977961794],[0.3888888888888889],[0.1891891891891892],[0.25454545014214885],[0.1643312298935907],[9.857609866842017e-232],[-0.01259256011777432],0.6954539369143322,0.08722727144440219,0.17492492641282673,0.8794364371583521,0.3805295450051937
2_Nucleus Decoding (p = 0.3),0.3333333333333333,1.6666666666666667,2.0,1.6666666666666667,0.6666666666666666,2.6666666666666665,-2.927443027496338,-3.7954723834991455,[0.576704740524292],[0.4624040424823761],[0.5132679343223572],[0.35714285714285715],[0.13513513513513514],[0.19607842738946568],[0.0],[0.0],[0.0],[0.35714285714285715],[0.13513513513513514],[0.19607842738946568],[0.08139534883720931],[1.1988328686372911e-231],[-0.1449389656666309],0.5947071248951179,0.332416452767771,0.6259686685196016,0.7402827627662081,0.5662226280178603
2_Nucleus Decoding (p = 0.5),0.0,1.3333333333333333,2.0,1.6666666666666667,1.0,2.0,-3.67952036857605,-4.5387139320373535,[0.4813889265060425],[0.4677516222000122],[0.4744722843170166],[0.4090909090909091],[0.24324324324324326],[0.30508474108589495],[0.038461538461538464],[0.023809523809523808],[0.02941175998269972],[0.36363636363636365],[0.21621621621621623],[0.27118643600114917],[0.16693376068376067],[1.1200407237786664e-231],[-0.04540921435623968],0.2067495067851873,0.03733036554627664,0.035392602275528366,0.40212163685527247,0.15828153489235916
2_Nucleus Decoding (p = 0.7),1.0,2.333333333333333,2.333333333333333,2.0,0.0,3.333333333333333,-3.61510968208313,-4.496948719024658,[0.49887388944625854],[0.4845708906650543],[0.4916183650493622],[0.2222222222222222],[0.16216216216216217],[0.18749999512207044],[0.03225806451612903],[0.023809523809523808],[0.027397255387503212],[0.2222222222222222],[0.16216216216216217],[0.18749999512207044],[0.10729123864310826],[1.1896457329133973e-231],[0.06661382243561542],0.1307470169517851,0.06664837274975788,0.07076128963813402,0.7154385170536907,0.2842827264805275
2_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-2.687663555145264,-3.631529092788696,[0.5249856114387512],[0.5565097332000732],[0.5402882695198059],[0.28205128205128205],[0.2972972972972973],[0.28947367921398903],[0.047619047619047616],[0.047619047619047616],[0.04761904261904814],[0.28205128205128205],[0.2972972972972973],[0.28947367921398903],[0.23081616052060733],[9.157231061812019e-232],[0.09125253867805105],0.1427662198548699,0.796549785456849,0.3526969878586235,0.6266048995575143,0.591950557624329
3_Argmax Decoding,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.0,1.6666666666666667,-3.479097843170166,-5.262485980987549,[0.5660417079925537],[0.45313382148742676],[0.5033336281776428],[0.2222222222222222],[0.05714285714285714],[0.09090908765495878],[0.0],[0.0],[0.0],[0.2222222222222222],[0.05714285714285714],[0.09090908765495878],[0.037783375314861464],[1.3483065280626046e-231],[-0.052037331046952184],0.6117985430603823,0.06104498799228455,0.47891945822439036,0.692934915348763,0.4109664538551459
3_Nucleus Decoding (p = 0.3),0.3333333333333333,2.333333333333333,1.0,1.3333333333333333,1.0,1.3333333333333333,-2.797668695449829,-4.411784648895264,[0.6341382265090942],[0.44380122423171997],[0.5221652984619141],[0.45454545454545453],[0.14285714285714285],[0.2173913007088847],[0.2],[0.04878048780487805],[0.07843136939638615],[0.36363636363636365],[0.11428571428571428],[0.17391303983931955],[0.09346733668341707],[1.3165594234639305e-231],[0.005762983944279654],0.0392033802313781,0.021886534531023513,0.05415198825971329,0.8440574952743456,0.30669867268836076
3_Nucleus Decoding (p = 0.5),0.6666666666666666,2.6666666666666665,1.6666666666666667,1.0,1.0,1.6666666666666667,-2.8776443004608154,-4.081236839294434,[0.5036746263504028],[0.39464402198791504],[0.44254270195961],[0.16666666666666666],[0.05714285714285714],[0.08510637917609795],[0.0],[0.0],[0.0],[0.08333333333333333],[0.02857142857142857],[0.042553187686736424],[0.025],[1.1409851298103347e-231],[-0.09405988816346356],0.2364305232568276,0.049222964341658244,0.11928167169492715,0.07681584480166113,0.08177349361274884
3_Nucleus Decoding (p = 0.7),0.3333333333333333,2.0,1.0,1.3333333333333333,1.0,1.3333333333333333,-2.91150450706482,-4.433252334594727,[0.5643916130065918],[0.4779113531112671],[0.5175638198852539],[0.3],[0.17142857142857143],[0.2181818135537191],[0.09523809523809523],[0.04878048780487805],[0.06451612455254975],[0.3],[0.17142857142857143],[0.2181818135537191],[0.09732360097323602],[9.788429383461836e-232],[0.04558745571860501],0.3614597666789743,0.02083409027137574,0.3249662446591112,0.6036004925037356,0.31646694247807416
3_New Human Generated,1.0,3.0,3.0,2.6666666666666665,1.0,5.0,-2.2280290126800537,-3.712364196777344,[0.522769570350647],[0.46036601066589355],[0.48958730697631836],[0.15789473684210525],[0.08571428571428572],[0.11111110655006878],[0.0],[0.0],[0.0],[0.15789473684210525],[0.08571428571428572],[0.11111110655006878],[0.03676470588235294],[8.510469113101058e-232],[-0.011516481214151053],0.3691259537920301,0.8949178479751696,0.9094017716559838,0.9662860886212856,0.9235352360841463
4_Argmax Decoding,0.3333333333333333,1.3333333333333333,2.333333333333333,2.0,0.3333333333333333,2.6666666666666665,-2.3210549354553223,-3.30692982673645,[0.554141640663147],[0.5542665719985962],[0.5542041063308716],[0.35714285714285715],[0.4166666666666667],[0.38461537964497045],[0.11764705882352941],[0.16666666666666666],[0.13793102963139137],[0.35714285714285715],[0.4166666666666667],[0.38461537964497045],[0.2054794520547945],[1.1337861261109773e-231],[0.10778538982007835],0.4306674459938461,0.505453762336927,0.33674175145565327,0.8172305018608392,0.5531420052178065
4_Nucleus Decoding (p = 0.3),1.0,2.6666666666666665,2.0,2.333333333333333,1.0,3.0,-2.7093045711517334,-3.384285688400269,[0.47179272770881653],[0.48741015791893005],[0.4794743061065674],[0.2],[0.3333333333333333],[0.24999999531250006],[0.0],[0.0],[0.0],[0.2],[0.3333333333333333],[0.24999999531250006],[0.16891891891891894],[1.0003688322288243e-231],[0.09427572112404259],0.519001084421899,0.6109934812720498,0.7164952863432267,0.8218380877557189,0.716442285123665
4_Nucleus Decoding (p = 0.5),0.6666666666666666,2.333333333333333,1.3333333333333333,1.0,0.0,1.6666666666666667,-2.8470797538757324,-3.5489048957824707,[0.5174973011016846],[0.4446578621864319],[0.478320449590683],[0.09090909090909091],[0.08333333333333333],[0.08695651674858251],[0.0],[0.0],[0.0],[0.09090909090909091],[0.08333333333333333],[0.08695651674858251],[0.07194244604316546],[1.1409851298103347e-231],[0.015528868614008262],0.5451240849449026,0.4457568965377475,0.5084814179229618,0.9016818311204504,0.6186400485270532
4_Nucleus Decoding (p = 0.7),0.0,1.6666666666666667,2.0,1.0,0.3333333333333333,1.6666666666666667,-3.771257162094116,-4.390180587768555,[0.448506236076355],[0.5112836360931396],[0.47784188389778137],[0.15789473684210525],[0.25],[0.19354838235171706],[0.0],[0.0],[0.0],[0.15789473684210525],[0.25],[0.19354838235171706],[0.13513513513513514],[1.0003688322288243e-231],[0.044072991841899056],0.3335312501001233,0.1784945554610529,0.3016162746679324,0.8362021218293214,0.43877098398610226
4_New Human Generated,1.0,3.0,3.0,2.333333333333333,1.0,4.333333333333333,-3.663073539733887,-5.871726989746094,[0.5582250356674194],[0.5290148258209229],[0.54322749376297],[0.16666666666666666],[0.16666666666666666],[0.16666666166666683],[0.0],[0.0],[0.0],[0.08333333333333333],[0.08333333333333333],[0.08333332833333364],[0.17857142857142858],[1.1200407237786664e-231],[0.24462999847833888],0.2007006459857863,0.5551802329731291,0.2850198110746862,0.7901084727526276,0.5434361722668143
5_Argmax Decoding,0.3333333333333333,2.0,1.3333333333333333,2.0,0.0,1.6666666666666667,-2.2602698802948,-3.4428040981292725,[0.4725227355957031],[0.5010005235671997],[0.486345112323761],[0.30434782608695654],[0.2692307692307692],[0.285714280733028],[0.04],[0.03571428571428571],[0.037735844072624376],[0.13043478260869565],[0.11538461538461539],[0.12244897461057913],[0.20276063100137176],[1.0518351895246305e-231],[0.01523922548244594],0.1817670553079813,0.16828998779659246,0.23412244781667013,0.242765108629506,0.21505918141425617
5_Nucleus Decoding (p = 0.3),0.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.6666666666666667,-2.681688070297241,-3.055326223373413,[0.3688649535179138],[0.45204877853393555],[0.406242311000824],[0.25],[0.19230769230769232],[0.21739129943289237],[0.0],[0.0],[0.0],[0.25],[0.19230769230769232],[0.21739129943289237],[0.08361204013377928],[8.726094729337945e-232],[-0.04422723450407773],0.1805024514230556,0.43490796993105046,0.4607692150654106,0.7593439366749956,0.5516737072238188
5_Nucleus Decoding (p = 0.5),0.6666666666666666,2.0,1.6666666666666667,2.0,0.0,1.6666666666666667,-2.517125129699707,-3.6071717739105225,[0.46420910954475403],[0.46862196922302246],[0.46640509366989136],[0.24],[0.23076923076923078],[0.23529411264898129],[0.0],[0.0],[0.0],[0.08],[0.07692307692307693],[0.07843136755094227],[0.1360544217687075],[1.0003688322288243e-231],[0.023549544226163177],0.4708507423834535,0.6974301948233862,0.6882338182223401,0.9015037982361293,0.7623892704272852
5_Nucleus Decoding (p = 0.7),0.0,1.0,1.0,1.0,0.0,1.3333333333333333,-3.6219732761383057,-4.892778396606445,[0.5180405378341675],[0.46951788663864136],[0.492587149143219],[0.15384615384615385],[0.07692307692307693],[0.10256409811965832],[0.0],[0.0],[0.0],[0.15384615384615385],[0.07692307692307693],[0.10256409811965832],[0.03636363636363637],[1.1200407237786664e-231],[-0.011242415053529742],0.4126749221593764,0.06952872131852597,0.09281130230042883,0.7549999240774581,0.30577998256547095
5_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-2.8926968574523926,-3.83928108215332,[0.529453456401825],[0.5641043782234192],[0.5462299585342407],[0.3333333333333333],[0.3076923076923077],[0.3199999950080001],[0.037037037037037035],[0.03571428571428571],[0.036363631365289945],[0.20833333333333334],[0.19230769230769232],[0.19999999500800014],[0.2535557464681176],[1.1008876702055895e-231],[0.07358033403650477],0.4306558476592266,0.5567682278649569,0.4665619250153279,0.9010998010447001,0.6414766513083284
6_Argmax Decoding,0.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,-1.692139744758606,-2.688981771469116,[0.4383827745914459],[0.41684335470199585],[0.4273418188095093],[0.06666666666666667],[0.058823529411764705],[0.06249999501953165],[0.0],[0.0],[0.0],[0.06666666666666667],[0.058823529411764705],[0.06249999501953165],[0.052083333333333336],[1.1200407237786664e-231],[-0.14963644585881886],0.7480874523912042,0.638799018148376,0.6465144803760952,0.8950399287495296,0.7267844757580003
6_Nucleus Decoding (p = 0.3),1.0,2.333333333333333,2.0,1.0,0.6666666666666666,2.333333333333333,-2.215233564376831,-3.5968241691589355,[0.43750572204589844],[0.4088400602340698],[0.4226874113082886],[0.07692307692307693],[0.058823529411764705],[0.06666666175555591],[0.0],[0.0],[0.0],[0.07692307692307693],[0.058823529411764705],[0.06666666175555591],[0.026881720430107524],[0],[-0.184221437475943],0.904725421317352,0.6845045477211802,0.7895969235621354,0.9505019605164643,0.8082011439332599
6_Nucleus Decoding (p = 0.5),0.0,1.3333333333333333,1.0,1.0,0.6666666666666666,1.0,-3.1023473739624023,-5.39607572555542,[0.4596603810787201],[0.37957650423049927],[0.41579747200012207],[0.3],[0.17647058823529413],[0.22222221755829916],[0.0],[0.0],[0.0],[0.3],[0.17647058823529413],[0.22222221755829916],[0.08287292817679556],[1.0244914152188952e-231],[-0.19325093364818602],0.360888842024461,0.3535248026523764,0.5373776655719776,0.6877346528931314,0.5262123737058285
6_Nucleus Decoding (p = 0.7),1.0,2.333333333333333,1.6666666666666667,1.0,0.6666666666666666,2.0,-3.527409553527832,-5.275102615356445,[0.43624067306518555],[0.38037538528442383],[0.40639713406562805],[0.14285714285714285],[0.058823529411764705],[0.08333332920138908],[0.0],[0.0],[0.0],[0.14285714285714285],[0.058823529411764705],[0.08333332920138908],[0.027932960893854747],[0],[-0.21742413891593704],0.899999073327832,0.5740794076985315,0.7520327873594261,0.6033969696771511,0.6431697215783695
6_New Human Generated,1.0,3.0,3.0,3.0,0.6666666666666666,5.0,-4.550114154815674,-5.341995716094971,[0.5538851022720337],[0.4890616536140442],[0.5194588303565979],[0.2],[0.11764705882352941],[0.14814814348422511],[0.0],[0.0],[0.0],[0.2],[0.11764705882352941],[0.14814814348422511],[0.08196721311475409],[0],[-0.027738073120289863],0.8182160222842979,0.34612758136282157,0.40462132986216703,0.08014319941723629,0.2769640368807416
7_Argmax Decoding,1.0,3.0,3.0,2.6666666666666665,0.0,3.6666666666666665,-1.9614882469177248,-3.2123453617095947,[0.5855061411857605],[0.4884043335914612],[0.5325653553009033],[0.3],[0.1875],[0.23076922603550304],[0.043478260869565216],[0.029411764705882353],[0.03508771448445741],[0.25],[0.15625],[0.1923076875739646],[0.1528825431034483],[9.788429383461836e-232],[0.06626891284936376],0.6388620416121997,0.5163647185935275,0.6101240484927337,0.8812851649610332,0.6692579773490982
7_Nucleus Decoding (p = 0.3),0.0,1.3333333333333333,1.0,1.0,0.0,1.0,-3.045692682266236,-3.701535224914551,[0.632860004901886],[0.4760105013847351],[0.543342113494873],[0.46153846153846156],[0.1875],[0.26666666255802474],[0.15384615384615385],[0.058823529411764705],[0.08510637897691282],[0.46153846153846156],[0.1875],[0.26666666255802474],[0.16886400577930286],[1.2183324802375697e-231],[0.011932991314051566],0.5230475282414069,0.17761281243367458,0.5748818868162009,0.8052554620597984,0.5192500537698913
7_Nucleus Decoding (p = 0.5),1.0,3.0,3.0,3.0,1.0,5.0,-3.2478549480438232,-4.340577125549316,[0.6255902647972107],[0.6000975370407104],[0.612578809261322],[0.4],[0.375],[0.3870967691987514],[0.18181818181818182],[0.17647058823529413],[0.1791044726130543],[0.3333333333333333],[0.3125],[0.3225806401664933],[0.3526077097505669],[1.0518351895246305e-231],[0.19665613373994018],0.4180071458106685,0.3189731182579388,0.5026626955158162,0.49552683185596097,0.4390542152099053
7_Nucleus Decoding (p = 0.7),0.6666666666666666,2.0,2.6666666666666665,2.333333333333333,1.0,4.0,-3.335132598876953,-3.886740207672119,[0.5459571480751038],[0.6061779856681824],[0.5744937062263489],[0.39473684210526316],[0.46875],[0.4285714236081633],[0.125],[0.17647058823529413],[0.1463414585603809],[0.34210526315789475],[0.40625],[0.3714285664653062],[0.35291342079455246],[9.689041594391036e-232],[0.15359854554201724],0.6671406254392086,0.15011582942311583,0.6225419647725935,0.5857717932651878,0.4528098624869657
7_New Human Generated,1.0,3.0,2.6666666666666665,3.0,1.0,4.666666666666667,-3.677406072616577,-5.090214729309082,[0.6832349300384521],[0.6047730445861816],[0.6416141390800476],[0.5],[0.3125],[0.38461537988165684],[0.18181818181818182],[0.11764705882352941],[0.14285713808673486],[0.5],[0.3125],[0.38461537988165684],[0.2720905172413793],[9.788429383461836e-232],[0.2636307896171626],0.2202544478911508,0.358537012859498,0.2642324219166981,0.449981416940297,0.357583617238831
8_Argmax Decoding,0.6666666666666666,2.333333333333333,2.333333333333333,2.6666666666666665,1.0,3.6666666666666665,-3.815704584121704,-4.535966873168945,[0.7469886541366577],[0.7691687345504761],[0.7579165101051331],[0.75],[0.75],[0.749999995],[0.5238095238095238],[0.55],[0.536585360856633],[0.75],[0.75],[0.749999995],[0.7048925339366514],[1.1764984582435574e-231],[0.4968852635197014],0.0202699419117844,0.08926417141144219,0.15147463074588796,0.5459133521061447,0.2622173847544916
8_Nucleus Decoding (p = 0.3),1.0,3.0,2.6666666666666665,3.0,1.0,4.666666666666667,-3.4341039657592773,-4.116077423095703,[0.8197342753410339],[0.841991662979126],[0.8307139277458191],[0.7272727272727273],[0.8],[0.7619047569160999],[0.5454545454545454],[0.6],[0.5714285664399092],[0.7272727272727273],[0.8],[0.7619047569160999],[0.7489323233267869],[1.1640469867513693e-231],[0.584782381522579],0.1399355053997727,0.15685333738808613,0.2737545449986342,0.7869709537573819,0.40585961204803406
8_Nucleus Decoding (p = 0.5),0.6666666666666666,1.6666666666666667,2.333333333333333,2.6666666666666665,1.0,3.0,-3.221399307250977,-3.716586589813232,[0.7459149956703186],[0.8413407206535339],[0.7907593846321106],[0.5714285714285714],[0.8],[0.6666666618055556],[0.41379310344827586],[0.6],[0.4897959135360267],[0.5714285714285714],[0.8],[0.6666666618055556],[0.7260391955395052],[1.091900080306308e-231],[0.43395180787171905],0.2579069836832274,0.3777205497546036,0.48079969938891604,0.8807637049760364,0.5797613180398521
8_Nucleus Decoding (p = 0.7),0.0,1.6666666666666667,2.0,2.0,0.3333333333333333,2.6666666666666665,-2.54268741607666,-3.258258104324341,[0.6491001844406128],[0.6106109619140625],[0.6292675733566284],[0.5625],[0.45],[0.4999999950617285],[0.2],[0.15],[0.1714285665306124],[0.5],[0.4],[0.4444444395061729],[0.38534883720930235],[1.1808001696991507e-231],[0.2129527982804621],0.0956156345407402,0.5592094643970488,0.7459952671034762,0.945971366357651,0.7503920326193919
8_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-3.7166497707366943,-4.191190242767334,[0.7549706101417542],[0.8131219148635864],[0.7829679846763611],[0.6666666666666666],[0.7],[0.682926824271267],[0.5],[0.55],[0.5238095188208618],[0.6666666666666666],[0.7],[0.682926824271267],[0.7017173423423423],[1.0832677820940877e-231],[0.44544466985763065],0.0068852703189869,0.3631452874768215,0.29553780079768854,0.8814590388530443,0.5133807090425181
9_Argmax Decoding,0.6666666666666666,1.6666666666666667,2.0,2.333333333333333,1.0,3.0,-2.3707306385040283,-2.9957315921783447,[0.4706707000732422],[0.47736209630966187],[0.4739927649497986],[0.10526315789473684],[0.07692307692307693],[0.08888888400987681],[0.0],[0.0],[0.0],[0.10526315789473684],[0.07692307692307693],[0.08888888400987681],[0.062111801242236024],[1.0669733992029681e-231],[-0.030818165382255014],0.3004575259711903,0.010787512433027127,0.37304571867693676,0.8983912427265236,0.4274081579454958
9_Nucleus Decoding (p = 0.3),0.6666666666666666,2.333333333333333,2.333333333333333,2.333333333333333,1.0,2.6666666666666665,-3.4624698162078857,-4.220572471618652,[0.422475129365921],[0.44861817359924316],[0.43515434861183167],[0.09090909090909091],[0.07692307692307693],[0.08333332836805586],[0.0],[0.0],[0.0],[0.09090909090909091],[0.07692307692307693],[0.08333332836805586],[0.06289308176100629],[1.1008876702055895e-231],[-0.03874959228630259],0.2365443810187574,0.26163290986416204,0.2325360730902688,0.7935215215007265,0.42923016815171916
9_Nucleus Decoding (p = 0.5),0.0,1.0,1.0,1.0,0.0,1.0,-2.8380258083343506,-4.193906784057617,[0.3541288673877716],[0.391933411359787],[0.37207329273223877],[0.16666666666666666],[0.11538461538461539],[0.1363636315289258],[0.0],[0.0],[0.0],[0.05555555555555555],[0.038461538461538464],[0.04545454061983523],[0.06269592476489028],[1.1545437674642806e-231],[-0.06715929821732414],0.170648656459458,0.3927637067373224,0.47154078123065146,0.5819529320302148,0.48208580666606293
9_Nucleus Decoding (p = 0.7),0.0,1.0,1.0,1.3333333333333333,0.0,1.0,-4.25029993057251,-5.004868030548096,[0.5204599499702454],[0.44363170862197876],[0.47898462414741516],[0.2222222222222222],[0.07692307692307693],[0.11428571046530626],[0.0],[0.0],[0.0],[0.2222222222222222],[0.07692307692307693],[0.11428571046530626],[0.03367003367003367],[1.0518351895246305e-231],[-0.04875282154006211],0.1224955827603495,0.06633467146206465,0.13189833730188824,0.8041311968097435,0.3341214018578988
9_New Human Generated,1.0,3.0,3.0,3.0,1.0,5.0,-2.936084747314453,-3.688962936401367,[0.5097126960754395],[0.5129376649856567],[0.5113200545310974],[0.13793103448275862],[0.15384615384615385],[0.14545454046942166],[0.0],[0.0],[0.0],[0.06896551724137931],[0.07692307692307693],[0.0727272677421491],[0.12461059190031153],[1.0749662678465409e-231],[-0.032817015976552844],0.1617412513854296,0.3240960635209852,0.2113605832137658,0.8589057245272881,0.4647874570873463
10_Argmax Decoding,0.3333333333333333,2.0,3.0,2.333333333333333,1.0,3.333333333333333,-2.646885395050049,-2.785334587097168,[0.5722739100456238],[0.6182937622070312],[0.5943943858146667],[0.25],[0.35714285714285715],[0.2941176422145329],[0.0],[0.0],[0.0],[0.25],[0.35714285714285715],[0.2941176422145329],[0.16759776536312854],[1.0618063059647207e-231],[0.09326154416604737],0.0560657744374236,0.7847848901546726,0.4520520397414531,0.8755851506932243,0.7041406935297833
10_Nucleus Decoding (p = 0.3),0.3333333333333333,1.3333333333333333,2.333333333333333,1.6666666666666667,1.0,2.6666666666666665,-3.310004949569702,-3.637421369552612,[0.49310195446014404],[0.5636531710624695],[0.5260225534439087],[0.2857142857142857],[0.2857142857142857],[0.2857142807142858],[0.0],[0.0],[0.0],[0.2857142857142857],[0.2857142857142857],[0.2857142807142858],[0.1744186046511628],[1.2340561512781763e-231],[0.052316698406636775],0.3033812301596743,0.3232135565470021,0.4112097775493085,0.46925727619314006,0.4012268700964836
10_Nucleus Decoding (p = 0.5),0.3333333333333333,1.6666666666666667,2.333333333333333,2.0,1.0,2.6666666666666665,-3.567399501800537,-4.368210315704346,[0.4753376245498657],[0.5140911936759949],[0.49395546317100525],[0.25],[0.35714285714285715],[0.2941176422145329],[0.08695652173913043],[0.125],[0.10256409772518103],[0.25],[0.35714285714285715],[0.2941176422145329],[0.26496786559927843],[1.1200407237786664e-231],[0.09584611891048267],0.0077698318916712,0.025043480863399324,0.033218443564027984,0.5255553810159097,0.19460576848111233
